type,登録番号,施設名称,住所,fax,Web,LocName,fX,fY,iConf,iLvl
RKN,R1653,高志の宿高島屋,新潟県新潟市西蒲区岩室温泉６７８番地甲,0256-82-2001,http://www.takasimaya.co.jp/,新潟県/新潟市/西蒲区/岩室温泉/６７８番地,138.83784,37.73731,5,7
RKN,R1708,富士屋,新潟県新潟市西蒲区岩室温泉６９３,0256-82-4151,http://www.hotel-fujiya.co.jp/,新潟県/新潟市/西蒲区/岩室温泉/６９３番地,138.83723,37.73602,5,7
RKN,R1918,ゆもとや,新潟県新潟市西蒲区岩室温泉９１の１,0256-82-2015,http://www.yumotoya.co.jp/,新潟県/新潟市/西蒲区/岩室温泉/９１番地,138.83789,37.74104,5,7
RKN,R1995,ほてる大橋館の湯,新潟県新潟市西蒲区岩室温泉３４０,0256-82-4125,http://www.oohashiya.co.jp/,新潟県/新潟市/西蒲区/岩室温泉/３４０甲番地,138.8398,37.7378,4,7
RKN,R2037,著莪の里ゆめや,新潟県新潟市西蒲区岩室温泉９０５の１,0256-82-5151,http://www.i-yumeya.com/,新潟県/新潟市/西蒲区/岩室温泉/９０５番地,138.83681,37.73489,5,7
RKN,R2462,蓬平観光ホテル 和泉屋,新潟県長岡市蓬平町甲１５０８番地２号,0258-23-2231,http://www.yomogi-izumiya.com/,新潟県/長岡市/蓬平町,138.89908,37.36431,5,5
RKN,R2514,浪花屋,新潟県柏崎市鯨波３丁目１１番６号,0257-23-3030,http://www.naniwaya.co.jp/,新潟県/柏崎市/鯨波/三丁目/１１番,138.51064,37.35487,5,7
RKN,R2605,メトロポリタン松島,新潟県柏崎市鯨波乙１８２８番地,0257-24-5505,http://www.metoro.net/,新潟県/柏崎市/鯨波/乙１８２８番地,138.52243,37.35139,5,7
RKN,R1639,白玉の湯  泉慶,新潟県新発田市月岡温泉４５３番地,0254-32-1111,http://www.senkei.com/,新潟県/新発田市/月岡温泉/４５３番地,139.31253,37.87938,5,7
RKN,R1776,ホテルひさご荘,新潟県新発田市月岡温泉５５２の１６,0254-32-3111,http://www.hisagosou.com/,新潟県/新発田市/月岡温泉/５５２番地,139.30867,37.88178,5,7
RKN,R1973,ホテル清風苑,新潟県新発田市月岡温泉２７８の２,0254-32-2000,http://www.seifuen.com/,新潟県/新発田市/月岡温泉/２７８番地,139.31056,37.87859,5,7
RKN,R2233,ホテルニューあけぼの,新潟県新発田市月岡温泉５５２の４,0254-32-2111,http://yado-akebono.jp/,新潟県/新発田市/月岡温泉/５５２番地,139.30867,37.88178,5,7
RKN,R2549,白玉の湯  華鳳,新潟県新発田市月岡温泉１３４番地,0254-32-1515,http://www.kahou.com/,新潟県/新発田市/月岡温泉/１３４番地,139.31404,37.88042,5,7
RKN,R2576,ホテル摩周,新潟県新発田市月岡温泉６５４番地１号,0254-32-2131,http://www.masyuu.co.jp/,新潟県/新発田市/月岡温泉/６５４番地,139.30867,37.88178,5,7
RKN,R2624,村上館  湯伝,新潟県新発田市月岡温泉２３０番地,0254-32-2231,http://www.murakamikan.com/,新潟県/新発田市/月岡温泉/２３０番地,139.31253,37.87938,5,7
RKN,R2330,ひなの宿千歳,新潟県十日町市松之山湯元４９番地１,025-596-2525,http://www.chitose.tv/,新潟県/十日町市/松之山湯山,138.60905,37.0765,4,5
RKN,R1650,瀬波グランドホテルはぎのや,新潟県村上市瀬波温泉２の５の４５,0254-53-1212,http://senamionsen.com/,新潟県/村上市/瀬波温泉/二丁目/５番,139.44356,38.21381,5,7
RKN,R2406,大和屋旅館,新潟県村上市瀬波温泉２丁目５番２８号,0254-53-2175,,新潟県/村上市/瀬波温泉/二丁目/５番,139.44356,38.21381,5,7
RKN,R2408,旅館静雲荘,新潟県村上市瀬波温泉１丁目２番８５号,0254-52-1766,http://www.seiunsou.com/,新潟県/村上市/瀬波温泉/一丁目/２番,139.44176,38.22044,5,7
RKN,R2433,大観荘  せなみの湯,新潟県村上市瀬波温泉２丁目１０番２４号,0254-53-2131,http://www.taikanso.senaminoyu.co.jp/,新潟県/村上市/瀬波温泉/二丁目/１０番,139.43787,38.21336,5,7
RKN,R2507,椿の宿  吉田や,新潟県村上市瀬波温泉２丁目５番３６号,0254-53-2145,https://www.tyy.jp/,新潟県/村上市/瀬波温泉/二丁目/５番,139.44356,38.21381,5,7
RKN,R0470,ホテル国富  翠泉閣,新潟県糸魚川市大字大所８８５番地１,0255-57-2000,http://www.kunitomi.co.jp/,新潟県/糸魚川市/大所,137.78928,36.83414,5,5
RKN,R2439,笹倉温泉龍雲荘,新潟県糸魚川市大字大平５８０４番地,025-559-2211,http://www.sasakura-onsen.com/,新潟県/糸魚川市/大平,138.01434,36.96229,5,5
RKN,R1294,赤倉ホテル,新潟県妙高市大字赤倉４８６番地,0255-87-2001,http://www.akakura-hotel.com/,新潟県/妙高市/赤倉/４８６番地,138.17709,36.8941,5,7
RKN,R1808,ホテル後楽荘,新潟県妙高市大字赤倉３４,0255-87-2120,http://www.korakuso.com/,新潟県/妙高市/赤倉/３４番地,138.17686,36.89506,5,7
RKN,R2196,幸運の宿香雲閣,新潟県妙高市大字赤倉４８１番地,0255-87-2006,,新潟県/妙高市/赤倉/４８１番地,138.17709,36.8941,5,7
RKN,R2305,高原ホテル対山,新潟県妙高市大字赤倉４２６番地２,0255-87-2065,http://www.hoteltaizan.jp/,新潟県/妙高市/赤倉/４２６番地,138.17896,36.89381,5,7
RKN,R2306,セントラルホテル,新潟県妙高市大字赤倉５４９番地３３,0255-87-3311,http://www.snownavi.co.jp/central/,新潟県/妙高市/赤倉/５４９番地,138.17459,36.89317,5,7
RKN,R2049,佐取館,新潟県五泉市佐取３００８,0250-47-2211,http://www.satorikan.com/,新潟県/五泉市/佐取/３００８番地,139.29018,37.7366,5,7
RKN,R2070,ロイヤルホテル小林,新潟県上越市大潟区雁子浜３０４番地２,0255-34-2555,http://www.royalhotel-k.com/,新潟県/上越市/大潟区雁子浜/３０４番地,138.34293,37.24075,5,7
RKN,R2063,長生館,新潟県阿賀野市村杉４６３２番地８,0250-66-2111,http://www.chouseikan.co.jp/,新潟県/阿賀野市/村杉,139.2861,37.79985,5,5
RKN,R0040,国際佐渡観光ホテル八幡館,新潟県佐渡市八幡２０４３番地,0259-57-2141,http://www.yahatakan.com/,新潟県/佐渡市/八幡/２０４３番地,138.34494,37.98654,5,7
RKN,R0565,ホテル大佐渡,新潟県佐渡市相川鹿伏２８８番地２号,0259-74-3300,http://www.oosado.com/,新潟県/佐渡市/相川鹿伏/２８８番地,138.23236,38.02238,5,7
RKN,R1243,佐渡グリーンホテルきらく,新潟県佐渡市原黒６５８,0259-27-6101,http://www.sado.co.jp/kiraku/,新潟県/佐渡市/原黒/６５８番地,138.44049,38.06841,5,7
RKN,R1376,湖畔の宿吉田家,新潟県佐渡市両津夷２６１の１,0259-27-2151,http://www5.ocn.ne.jp/~yosida-h/,新潟県/佐渡市/両津夷/２６１番地,138.43231,38.08441,5,7
RKN,R1379,ホテルめおと,新潟県佐渡市高瀬1267-5,0259-76-2511,http://meoto.net/,新潟県/佐渡市/高瀬/１２６７番地,138.23505,37.99332,5,7
RKN,R1549,ホテル万長,新潟県佐渡市相川下戸町５８,0259-74-3221,http://www.sado-royal.co.jp/,新潟県/佐渡市/相川下戸町/５８番地,138.23894,38.02695,5,7
RKN,R1588,ホテルニュー桂,新潟県佐渡市原黒６９６の１,0259-27-3151,http://www.sado-katsura.jp/,新潟県/佐渡市/原黒/６９６番地,138.44142,38.06588,5,7
RKN,R1770,佐渡グランドホテル,新潟県佐渡市加茂歌代４９１８の１,0259-27-3281,http://www.sadogh.grrr.jp/top.html,新潟県/佐渡市/加茂歌代/４９１８番地,138.42392,38.08456,5,7
RKN,R1775,ホテル吾妻,新潟県佐渡市相川大浦５４８の１,0259-74-0001,http://www.hotelazuma.com/,新潟県/佐渡市/相川大浦/５４８番地,138.22581,38.0131,5,7
RKN,R1904,両津やまきホテル,新潟県佐渡市秋津６６,0259-23-4141,http://www.r-yamaki.com/,新潟県/佐渡市/秋津/６６番地,138.41396,38.07857,5,7
RKN,R2282,ホテル志い屋,新潟県佐渡市加茂歌代４９１６番地の７,0259-27-2127,http://www3.ocn.ne.jp/~shiiya/,新潟県/佐渡市/加茂歌代/４９１６番地,138.42949,38.08587,5,7
RKN,R2288,お宿  花月,新潟県佐渡市両津夷２６２番地の１７,0259-27-3131,http://www5.ocn.ne.jp/~kagetsu/,新潟県/佐渡市/両津夷/２６２番地,138.4308,38.08564,5,7
RKN,R2563,夕日と湖の宿　あおきや,新潟県佐渡市原黒６８５番地,0259-27-4145,http://www5.ocn.ne.jp/~aoki685/,新潟県/佐渡市/原黒/６８５番地,138.44142,38.06588,5,7
RKN,R2434,ゆの宿  峡里,新潟県魚沼市大湯温泉３０１番地,02579-5-2311,http://www.kairi.co.jp/,新潟県/魚沼市/大湯温泉/３０１番地,139.08214,37.19284,5,7
RKN,R1316,ほてる木の芽坂,新潟県南魚沼市小栗山９３番地１,025-773-3456,http://kinomeht.co.jp/,新潟県/南魚沼市/小栗山/９３番地,138.86742,37.06944,5,7
RKN,R1878,ホテル坂戸城,新潟県南魚沼市坂戸２９２番地４,0257-73-3333,http://www.sakadojo.com/,新潟県/南魚沼市/坂戸/２９２番地,138.88371,37.06531,5,7
RKN,R2148,越路荘,新潟県南魚沼市小栗山３４６番地,0257-72-2420,http://www.kosijisou.jp/,新潟県/南魚沼市/小栗山,138.85757,37.06792,5,5
RKN,R2518,龍言,新潟県南魚沼市坂戸７９番地,0257-72-3470,http://www.ryugon.co.jp/,新潟県/南魚沼市/坂戸/７９番地,138.88495,37.06144,5,7
RKN,R1984,四季の宿  みのや,新潟県西蒲原郡弥彦村大字弥彦２９２７の１,0256-94-2010,http://www.minoya.net/,新潟県/西蒲原郡/弥彦村/弥彦/２９２７番地,138.82686,37.70438,5,7
RKN,R2372,お宿だいろく,新潟県西蒲原郡弥彦村大字弥彦９４６番地,0256-94-2026,http://www.dairoku.tv/,新潟県/西蒲原郡/弥彦村/弥彦/９４６番地,138.828,37.70219,5,7
RKN,R2647,割烹の宿  櫻家,新潟県西蒲原郡弥彦村大字弥彦１０４３番地４１,0256-94-2009,http://yado-sakura.jp/,新潟県/西蒲原郡/弥彦村/弥彦/１０４３番地,138.83069,37.70118,5,7
RKN,R2648,美味満開  名代家,新潟県西蒲原郡弥彦村大字弥彦２９３４番地,0256-94-2013,http://www.nadaiya.com/,新潟県/西蒲原郡/弥彦村/弥彦/２９３４番地,138.82686,37.70438,5,7
RKN,R2293,ホテル小柳,新潟県南蒲原郡田上町大字田上乙１３２２番地１,0256-57-5000,http://www.oyanagi.co.jp/,新潟県/南蒲原郡/田上町/田上/乙１３２２番地,139.08852,37.71591,5,7
RKN,R2594,越後乃お宿  わか竹,新潟県南蒲原郡田上町大字田上乙１３７０番地,0256-57-2044,http://www.oyado-wakatake.co.jp/,新潟県/南蒲原郡/田上町/田上/乙１３７０番地,139.08749,37.71682,5,7
RKN,R1978,ホテル角神,"新潟県東蒲原郡阿賀町鹿瀬１１,８４０番地",02549-2-2610,http://www.tsunogami.com/index02.htm,新潟県/東蒲原郡/阿賀町/鹿瀬,139.46616,37.70657,5,5
RKN,R0889,雪國の宿高半,新潟県南魚沼郡湯沢町大字湯沢９２３,0257-84-3333,http://www.takahan.co.jp/,新潟県/南魚沼郡/湯沢町/湯沢/９２３番地,138.79945,36.94682,5,7
RKN,R1447,湯沢ニューオータニホテル,新潟県南魚沼郡湯沢町大字湯沢３３０,025-784-2191,http://www.newotani-resort.co.jp/yuzawa/,新潟県/南魚沼郡/湯沢町/湯沢/３３０番地,138.80597,36.93775,5,7
RKN,R1507,湯沢グランドホテル,新潟県南魚沼郡湯沢町大字湯沢２４９４,025-784-2351,http://yuzawagrandhotel.jp/,新潟県/南魚沼郡/湯沢町/湯沢/２４９４番地,138.80693,36.9358,5,7
RKN,R2015,双葉,新潟県南魚沼郡湯沢町大字湯沢４１９番地,025-784-3357,http://www.hotel-futaba.com/,新潟県/南魚沼郡/湯沢町/湯沢/４１９番地,138.79897,36.93132,5,7
RKN,R2068,湯沢東映ホテル,新潟県南魚沼郡湯沢町大字湯沢３４５９,0257-84-2150,http://www.toei.co.jp/hotel/yuzawa/,新潟県/南魚沼郡/湯沢町/湯沢/３４５９番地,138.79897,36.93132,5,7
RKN,R2071,松泉閣花月,新潟県南魚沼郡湯沢町大字湯沢３１８の５,0257-84-2540,http://www.kagetu.com/,新潟県/南魚沼郡/湯沢町/湯沢/３１８番地,138.80597,36.93775,5,7
RKN,R2403,和みのお宿滝乃湯,新潟県南魚沼郡湯沢町大字湯沢３４５番地１号,025-784-3421,http://www.yuzawa-takinoyu.com/,新潟県/南魚沼郡/湯沢町/湯沢/３４５番地,138.80502,36.93856,5,7
RKN,R2429,ＮＡＳＰＡニューオータニ,新潟県南魚沼郡湯沢町大字湯沢２１１７番地９号,025-780-6111,http://www.naspa.co.jp/,新潟県/南魚沼郡/湯沢町/湯沢/２１１７番地,138.79897,36.93132,5,7
RKN,R2622,ホテル湯沢湯沢  でんき屋,新潟県南魚沼郡湯沢町大字土樽１５５番地,0257-87-3020,http://www.yuzawa-yuzawa.com/jp/index.html,新潟県/南魚沼郡/湯沢町/土樽/１５５番地,138.83868,36.9261,5,7
RKN,R2626,一望千里  御湯宿中屋,新潟県南魚沼郡湯沢町大字湯沢９２４番地,025-784-3522,http://www.onyuyado-nakaya.co.jp/,新潟県/南魚沼郡/湯沢町/湯沢/９２４番地,138.79945,36.94682,5,7
RKN,R2241,高橋屋観山荘,新潟県岩船郡関川村大字湯沢２２８番地４号,0254-64-1188,http://www.kanzansou.net/,新潟県/岩船郡/関川村/湯沢,139.6048,38.09443,5,5
RKN,R2558,あらかわ荘,新潟県岩船郡関川村大字湯沢３０８番地,0254-64-2118,http://www.arakawaso.com/,新潟県/岩船郡/関川村/湯沢,139.6048,38.09443,5,5
RKN,R2590,清流荘,新潟県岩船郡関川村大字上関１３４番地,0254-64-2100,http://www.kakuresato.com/,新潟県/岩船郡/関川村/上関,139.57452,38.08203,5,5
RKN,R2728,雲母本館,新潟県岩船郡関川村大字上関３１８－２,0254-64-2137,http://www.kiramotokan.jp/,新潟県/岩船郡/関川村/上関,139.57452,38.08203,5,5
RKN,R0774,ホテルよし原,富山県富山市内幸町４番地１２号,076-432-0147,http://www.ya-do.net/yoshihara/,富山県/富山市/内幸町/４番,137.21007,36.69725,5,7
RKN,R2265,金太郎温泉光風閣,富山県魚津市天神野新６０００番地,0765-24-1222,http://www.kintarouonsen.co.jp/,富山県/魚津市/天神野新/６０００番地,137.43741,36.8388,5,7
RKN,R1340,くつろぎの宿　うみあかり,富山県氷見市宇波１０番地１号,0766-74-2111,http://www.umiakari.jp/,富山県/氷見市/宇波/１０番地,137.01198,36.90738,5,7
RKN,R1736,永芳閣,富山県氷見市阿尾３２５７番地,0766-74-0700,http://breezbay-group.com/eihokaku/,富山県/氷見市/阿尾/３２５７番地,136.99408,36.8877,5,7
RKN,R2043,海老源,富山県滑川市上小泉２１５５,0764-75-5656,http://www.fitweb.or.jp/ebigen/,富山県/滑川市/上小泉/２１５５番地,137.34996,36.75775,5,7
RKN,R0232,延楽,富山県黒部市宇奈月温泉３４７の１,0765-62-1211,http://www.enraku.com/,富山県/黒部市/宇奈月温泉/３４７番地,137.57036,36.81321,5,7
RKN,R0524,延対寺荘,富山県黒部市宇奈月温泉５３番地,0765-62-1234,http://www.entaiji.com/,富山県/黒部市/宇奈月温泉/５３番地,137.58978,36.80951,5,7
RKN,R0765,宇奈月グランドホテル,富山県黒部市宇奈月温泉２６７,0765-62-1111,http://www.unaduki.com/,富山県/黒部市/宇奈月温泉/２６７番地,137.57037,36.82658,5,7
RKN,R0818,ホテル桃源,富山県黒部市宇奈月温泉２２の１,0765-62-1131,http://www.h-togen.com/,富山県/黒部市/宇奈月温泉/２２番地,137.57037,36.82658,5,7
RKN,R1516,グリーンホテル喜泉,富山県黒部市宇奈月町音澤１３８７,0765-62-1321,http://www.gkisen.com/,富山県/黒部市/宇奈月町音澤,137.56502,36.83847,5,5
RKN,R1579,ホテル黒部,富山県黒部市宇奈月温泉７,0765-62-1331,http://www.hotelkurobe.co.jp/,富山県/黒部市/宇奈月温泉/７番地,137.57037,36.82658,5,7
RKN,R2022,宇奈月国際ホテル,富山県黒部市宇奈月温泉７の２６,0765-62-1236,http://unazukikokusai.alpen-route.co.jp/,富山県/黒部市/宇奈月温泉/７番地,137.57037,36.82658,5,7
RKN,R2229,ふくみつ華山旅館,富山県南砺市川西５８８番地１,0763-52-0500,,富山県/南砺市/川西/５８８番地,136.85281,36.57846,5,7
RKN,R2600,大岩  湯神子温泉,富山県中新川郡上市町湯神子２５番地,076-472-3111,http://www.yunomiko.com/,富山県/中新川郡/上市町/湯神子/２５番地,137.36624,36.69003,5,7
RKN,R2117,ホテルおがわ,富山県下新川郡朝日町山崎字湯ノ瀬１番地,0765-84-8111,http://www.ogawaonsen.co.jp/,富山県/下新川郡/朝日町/山崎,137.69023,36.83683,5,5
RKN,R1526,かなや,石川県金沢市湯湧町イ５６,076-235-1211,http://www.yuwaku-kanaya.com/,石川県/金沢市/湯涌町,136.75598,36.47768,5,5
RKN,R2119,金沢茶屋,石川県金沢市本町２の１７の２１,076-231-2225,http://www.chayaryokan.co.jp/,石川県/金沢市/本町/二丁目/１７番,136.65021,36.57653,5,7
RKN,R0177,加賀屋,石川県七尾市和倉町ヨ部８０,0767-62-1111,http://www.kagaya.co.jp/index.php,石川県/七尾市/和倉町/ヨ,136.91373,37.08948,5,6
RKN,R0777,天空の宿　大観荘,石川県七尾市和倉町６丁目５番１号,0767-62-1212,http://www.daikanso.jp/,石川県/七尾市/和倉町/六,136.90874,37.08635,5,6
RKN,R0813,湯快リゾート　金波荘,石川県七尾市和倉町ヨ部９１番地の１,0767-62-1234,http://wakura-kinpaso.jp/,石川県/七尾市/和倉町/ヨ,136.91373,37.08948,5,6
RKN,R0899,虹と海,石川県七尾市和倉町ヨ部９６,0767-62-8888,http://www.nijitoumi.jp/,石川県/七尾市/和倉町/ヨ,136.91373,37.08948,5,6
RKN,R1005,ホテル海望,石川県七尾市和倉町和歌崎部１２番地３号,0767-62-1515,http://www.kaibo.co.jp/,石川県/七尾市/和倉町/和歌崎,136.91862,37.08898,5,6
RKN,R1006,ゆけむりの宿  美湾荘,石川県七尾市和倉町和歌崎３番地１号,0767-62-2323,http://www.biwanso.com/,石川県/七尾市/和倉町/和歌崎/３番地,136.91862,37.08898,5,7
